rag_id,id,date,reviewerTitle,ratingValue,ratingText,reviewReply,reviewReplyType,sentimentAnalysis,satisfactoryLevel,locationId,google_review_id,thirdPartyReviewSourcesId,url,full_review_json
REV_1907473_G_AbFvOqkw,1907473,2025-01-15 11:25:20.731000+00:00,Maria Moraczewska,5,It was vert nice.,"Dear Maria, we're thrilled to hear you had a very nice experience at FACTORY GIRL! We appreciate your five-star rating and look forward to welcoming you back soon.",dailyJobEmotionAI,Positive,90,93,AbFvOqkwWIZ52xG3JJ1ugczpdjA1ud7HJFm1F_-snUvqkyKmiMPRUYi-xn8cBWxbNaaflE0pLvzQ3w,69,,"{""date"": ""2025-01-15 11:25:20.731000+00:00"", ""google_review_id"": ""AbFvOqkwWIZ52xG3JJ1ugczpdjA1ud7HJFm1F_-snUvqkyKmiMPRUYi-xn8cBWxbNaaflE0pLvzQ3w"", ""id"": 1907473, ""isDraft"": false, ""ratingText"": ""It was vert nice."", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Maria, we're thrilled to hear you had a very nice experience at FACTORY GIRL! We appreciate your five-star rating and look forward to welcoming you back soon."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Maria Moraczewska"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907435_G_AbFvOqmU,1907435,2025-01-15 11:00:04.041000+00:00,Kristina Zdravkovska,5,Amazing vegan food!,"Kristina, we're thrilled you had such a fantastic experience at FACTORY GIRL! We're passionate about our vegan offerings and it's wonderful to hear they hit the mark for you. Thank you for taking the time to share your enthusiasm with us.",dailyJobEmotionAI,Positive,90,93,AbFvOqmUIjlL3aFfFtYnVej-xdFn7P-Vk54LFrIS5V_FWbVt4Dyy8eWG4MdKnFqyoLBHbMP6BK75,69,,"{""date"": ""2025-01-15 11:00:04.041000+00:00"", ""google_review_id"": ""AbFvOqmUIjlL3aFfFtYnVej-xdFn7P-Vk54LFrIS5V_FWbVt4Dyy8eWG4MdKnFqyoLBHbMP6BK75"", ""id"": 1907435, ""isDraft"": false, ""ratingText"": ""Amazing vegan food!"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Kristina, we're thrilled you had such a fantastic experience at FACTORY GIRL! We're passionate about our vegan offerings and it's wonderful to hear they hit the mark for you. Thank you for taking the time to share your enthusiasm with us."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Kristina Zdravkovska"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907436_G_AbFvOqkL,1907436,2025-01-15 10:55:44.378000+00:00,Lucia Rodriguez,4,"My friend and I were served by Ilaria, and she was so attentive, kind and positive that it uplifted the whole brunch! Would come here again :) thank you Ilaria!","Dear Lucia, we're thrilled to hear about your wonderful experience with Ilaria at FACTORY GIRL! Your kind words about her attentive and positive service mean the world to us, and we can't wait to welcome you back for another uplifting brunch soon.",dailyJobEmotionAI,Positive,95,93,AbFvOqkLP-6TyxMuwBYedRHyTqa8J6-woACo-tSHuA_FBdGpW8phSwKg6_-4T8M9J4ZmIwjh8GWaow,69,,"{""date"": ""2025-01-15 10:55:44.378000+00:00"", ""google_review_id"": ""AbFvOqkLP-6TyxMuwBYedRHyTqa8J6-woACo-tSHuA_FBdGpW8phSwKg6_-4T8M9J4ZmIwjh8GWaow"", ""id"": 1907436, ""isDraft"": false, ""ratingText"": ""My friend and I were served by Ilaria, and she was so attentive, kind and positive that it uplifted the whole brunch! Would come here again :) thank you Ilaria!"", ""ratingValue"": 4.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Lucia, we're thrilled to hear about your wonderful experience with Ilaria at FACTORY GIRL! Your kind words about her attentive and positive service mean the world to us, and we can't wait to welcome you back for another uplifting brunch soon."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Lucia Rodriguez"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1907103_G_AbFvOqkY,1907103,2025-01-14 21:10:37.603000+00:00,Maria Koopman,2,3 kwartier op koffie moeten wachten,"Beste Maria, we zijn oprecht teleurgesteld te horen over uw lange wachttijd voor koffie bij FACTORY GIRL. We zullen onmiddellijk stappen ondernemen om onze service te verbeteren en hopen u in de toekomst een betere ervaring te kunnen bieden.",dailyJobEmotionAI,Negative,40,93,AbFvOqkYl5gy_RB774VTYraWVmTScyrZRxekGkvfcImGZ-yGTUSd0nW_kpopyrr30ZgIqLgMyr5xkA,69,,"{""date"": ""2025-01-14 21:10:37.603000+00:00"", ""google_review_id"": ""AbFvOqkYl5gy_RB774VTYraWVmTScyrZRxekGkvfcImGZ-yGTUSd0nW_kpopyrr30ZgIqLgMyr5xkA"", ""id"": 1907103, ""isDraft"": false, ""ratingText"": ""3 kwartier op koffie moeten wachten"", ""ratingValue"": 2.0, ""replyByOpenAi"": true, ""reviewReply"": ""Beste Maria, we zijn oprecht teleurgesteld te horen over uw lange wachttijd voor koffie bij FACTORY GIRL. We zullen onmiddellijk stappen ondernemen om onze service te verbeteren en hopen u in de toekomst een betere ervaring te kunnen bieden."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Maria Koopman"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Negative"", ""satisfactoryLevel"": 40.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1906768_G_AbFvOqlP,1906768,2025-01-14 11:33:14.520000+00:00,Loly Cappello,5,"Location tranquilla e minimal, ho fatto una colazione fantastica. Ottime le opzione vegane e anche per intolleranti. Ci tornerò sicuramente.  Solo cibo fresco e sano","Gentile Loly, siamo lieti che abbia apprezzato la nostra atmosfera tranquilla e la nostra offerta culinaria. La ringraziamo per il suo feedback positivo e speriamo di rivederla presto da FACTORY GIRL per un'altra esperienza gastronomica sana e deliziosa.",dailyJobEmotionAI,Positive,95,93,AbFvOqlPGYTt6QbTmOa6Bjtt9MRDkbK8-PBCU_UVOeyfIqyr_mDqR3XmwIli76NJhnFt7RzE1aJw6g,69,,"{""date"": ""2025-01-14 11:33:14.520000+00:00"", ""google_review_id"": ""AbFvOqlPGYTt6QbTmOa6Bjtt9MRDkbK8-PBCU_UVOeyfIqyr_mDqR3XmwIli76NJhnFt7RzE1aJw6g"", ""id"": 1906768, ""isDraft"": false, ""ratingText"": ""Location tranquilla e minimal, ho fatto una colazione fantastica. Ottime le opzione vegane e anche per intolleranti. Ci torner\u00f2 sicuramente.  Solo cibo fresco e sano"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Gentile Loly, siamo lieti che abbia apprezzato la nostra atmosfera tranquilla e la nostra offerta culinaria. La ringraziamo per il suo feedback positivo e speriamo di rivederla presto da FACTORY GIRL per un'altra esperienza gastronomica sana e deliziosa."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Loly Cappello"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1910856_G_AbFvOqka,1910856,2025-01-12 15:04:27.893000+00:00,Dimitrios Gkouvas,5,,"Hi Dimitrios! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit.",dailyJobEmotionAI,,0,93,AbFvOqkaJe3aJiQVXsQB2FDs_OjCH4sRwHxVA4Ib3tbV559BsdAu-iZHgijLy3VX8ts9pQCE2Fs0sw,69,,"{""date"": ""2025-01-12 15:04:27.893000+00:00"", ""google_review_id"": ""AbFvOqkaJe3aJiQVXsQB2FDs_OjCH4sRwHxVA4Ib3tbV559BsdAu-iZHgijLy3VX8ts9pQCE2Fs0sw"", ""id"": 1910856, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Dimitrios! I'm thrilled you had such a fantastic time at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your experience so special next time you visit."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Dimitrios Gkouvas"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1902533_G_AbFvOqnx,1902533,2025-01-12 14:22:24.276000+00:00,Livia Pontecorvo,5,Very good experience!,"Livia, your kind words made my day! I'm so glad you had a great time at FACTORY GIRL. We strive to create memorable experiences for all our guests, and I'm delighted we hit the mark for you.",dailyJobEmotionAI,Positive,95,93,AbFvOqnx035X1veBHg1bbc9VQldBwV0aHhVmk8eFwImkQaZatnWWwAibveTCYZW63F92GoFp39VOQA,69,,"{""date"": ""2025-01-12 14:22:24.276000+00:00"", ""google_review_id"": ""AbFvOqnx035X1veBHg1bbc9VQldBwV0aHhVmk8eFwImkQaZatnWWwAibveTCYZW63F92GoFp39VOQA"", ""id"": 1902533, ""isDraft"": false, ""ratingText"": ""Very good experience!"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Livia, your kind words made my day! I'm so glad you had a great time at FACTORY GIRL. We strive to create memorable experiences for all our guests, and I'm delighted we hit the mark for you."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Livia Pontecorvo"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1902499_G_AbFvOqne,1902499,2025-01-12 14:09:26.231000+00:00,Eva Papastergiou,5,,Hi Eva! I'm over the moon that you had such a fantastic time at FACTORY GIRL. I'd love to hear more about what made your experience so special if you have a moment to share.,dailyJobEmotionAI,,0,93,AbFvOqnezsViTawsRczX4Qz5Iupw1wNN2QW6XheNCqLduZ1D8us-Gmpujl-wZE292TEbv6DgbT77,69,,"{""date"": ""2025-01-12 14:09:26.231000+00:00"", ""google_review_id"": ""AbFvOqnezsViTawsRczX4Qz5Iupw1wNN2QW6XheNCqLduZ1D8us-Gmpujl-wZE292TEbv6DgbT77"", ""id"": 1902499, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Eva! I'm over the moon that you had such a fantastic time at FACTORY GIRL. I'd love to hear more about what made your experience so special if you have a moment to share."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Eva Papastergiou"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1902461_G_AbFvOqkP,1902461,2025-01-12 13:01:47.124000+00:00,Sahil Singh,5,"Unassuming looking cafe with huge portions and very friendly staff. Service was very fast.

The prices seem high but the quality and portions well justify it. Would come again.","Sahil, your kind words made my day! I'm delighted you enjoyed our generous portions and speedy service at FACTORY GIRL. Hope to see you again soon for another great meal.",dailyJobEmotionAI,Positive,90,93,AbFvOqkPHqwD4uREwKDKTGvQuurx_b85FllmBzxQdn2v2BkFdjPfNoZ6IGdlOc0-3OmnVWDWyoGv,69,,"{""date"": ""2025-01-12 13:01:47.124000+00:00"", ""google_review_id"": ""AbFvOqkPHqwD4uREwKDKTGvQuurx_b85FllmBzxQdn2v2BkFdjPfNoZ6IGdlOc0-3OmnVWDWyoGv"", ""id"": 1902461, ""isDraft"": false, ""ratingText"": ""Unassuming looking cafe with huge portions and very friendly staff. Service was very fast.\n\nThe prices seem high but the quality and portions well justify it. Would come again."", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Sahil, your kind words made my day! I'm delighted you enjoyed our generous portions and speedy service at FACTORY GIRL. Hope to see you again soon for another great meal."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Sahil Singh"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1918235_T_72,1918235,2025-01-12 10:14:36+00:00,Renée L,5,,"Hi Renée! I'm thrilled you had such a fantastic experience at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your visit so special.",reviewAgent,,0,93,,72,https://merchants.ubereats.com/manager/home/5f6d5fd4-873a-418d-9e18-1475c1bda793/feedback/reviews/abf2aaf5-31a2-4ff4-ac01-98dfe54cb01c,"{""date"": ""2025-01-12 10:14:36+00:00"", ""google_review_id"": null, ""id"": 1918235, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Ren\u00e9e! I'm thrilled you had such a fantastic experience at FACTORY GIRL. Your five-star rating means the world to us, and I'd love to hear more about what made your visit so special."", ""reviewReplyType"": ""reviewAgent"", ""reviewerTitle"": ""Ren\u00e9e L"", ""url"": ""https://merchants.ubereats.com/manager/home/5f6d5fd4-873a-418d-9e18-1475c1bda793/feedback/reviews/abf2aaf5-31a2-4ff4-ac01-98dfe54cb01c"", ""thirdPartyReviewSourcesId"": 72, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": false, ""reviewStatus_editReplyFailed"": false, ""reviewStatus_requestStatus"": ""done"", ""reviewStatus_saveReplyFailed"": false, ""reviewStatus_sessionError"": false}"
REV_1901815_G_AbFvOqkC,1901815,2025-01-11 15:39:51.070000+00:00,Sterre,5,Fijne sfeer en heerlijk gebruncht!!,"Beste Sterre, wat fijn om te horen dat je zo genoten hebt bij FACTORY GIRL! Ik waardeer je enthousiasme over de sfeer en de brunch enorm en hoop je snel weer te mogen verwelkomen.",dailyJobEmotionAI,Positive,95,93,AbFvOqkCmYXDKhB5r5q31v5_UksQyfDvXzv03_2qaoeZxHvSOHEZJg_BQYfXmlk0XLP0GXbO-jPUmA,69,,"{""date"": ""2025-01-11 15:39:51.070000+00:00"", ""google_review_id"": ""AbFvOqkCmYXDKhB5r5q31v5_UksQyfDvXzv03_2qaoeZxHvSOHEZJg_BQYfXmlk0XLP0GXbO-jPUmA"", ""id"": 1901815, ""isDraft"": false, ""ratingText"": ""Fijne sfeer en heerlijk gebruncht!!"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Beste Sterre, wat fijn om te horen dat je zo genoten hebt bij FACTORY GIRL! Ik waardeer je enthousiasme over de sfeer en de brunch enorm en hoop je snel weer te mogen verwelkomen."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Sterre"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
